,date,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain,surface_pressure,bike_stands,available_bike_stands
10750,2023-08-24 17:23:41+00:00,32.7,45,19.2,34.5,6.0,0.0,983.2,22,14
10749,2023-08-24 17:10:41+00:00,32.7,45,19.2,34.5,6.0,0.0,983.2,22,14
10766,2023-08-24 18:23:00+00:00,,49,19.8,33.4,4.0,0.0,983.0,22,16
10765,2023-08-24 18:17:04+00:00,31.8,49,19.8,33.4,4.0,0.0,983.0,22,17
10764,2023-08-24 18:13:15+00:00,31.8,49,19.8,33.4,4.0,0.0,983.0,22,16
10763,2023-08-24 18:04:17+00:00,,49,19.8,33.4,4.0,0.0,983.0,22,14
10762,2023-08-24 17:59:09+00:00,31.8,49,19.8,33.4,4.0,0.0,983.0,22,15
10761,2023-08-24 17:51:09+00:00,31.8,49,19.8,33.4,4.0,0.0,983.0,22,14
10760,2023-08-24 17:41:04+00:00,31.8,49,19.8,33.4,,0.0,983.0,22,14
10759,2023-08-24 17:39:23+00:00,31.8,49,19.8,33.4,4.0,0.0,983.0,22,13
10758,2023-08-24 17:33:44+00:00,31.8,49,19.8,33.4,4.0,0.0,983.0,22,13
10775,2023-08-24 18:51:52+00:00,,55,20.3,32.5,2.0,,982.7,22,14
10773,2023-08-24 18:35:04+00:00,30.4,55,20.3,32.5,2.0,0.0,982.7,22,12
10772,2023-08-24 18:43:37+00:00,30.4,55,20.3,32.5,2.0,0.0,982.7,22,14
10771,2023-08-24 18:48:31+00:00,30.4,55,20.3,32.5,,0.0,982.7,22,14
10774,2023-08-24 18:34:03+00:00,30.4,55,20.3,32.5,2.0,0.0,982.7,22,14
10769,2023-08-24 19:02:00+00:00,,55,20.3,32.5,2.0,,982.7,22,15
10768,2023-08-24 19:12:13+00:00,,55,20.3,32.5,2.0,0.0,982.7,22,14
10767,2023-08-24 19:26:29+00:00,,55,20.3,32.5,2.0,,982.7,22,12
10770,2023-08-24 19:23:21+00:00,30.4,55,20.3,32.5,2.0,0.0,982.7,22,13
10781,2023-08-24 20:12:38+00:00,29.0,59,20.2,32.0,0.0,0.0,982.6,22,9
10780,2023-08-24 20:06:20+00:00,29.0,59,20.2,32.0,0.0,0.0,982.6,22,11
10779,2023-08-24 20:02:32+00:00,29.0,59,20.2,32.0,0.0,0.0,982.6,22,12
10782,2023-08-24 20:22:44+00:00,29.0,59,20.2,32.0,0.0,0.0,982.6,22,8
10777,2023-08-24 19:42:22+00:00,29.0,59,20.2,32.0,0.0,0.0,982.6,22,12
10776,2023-08-24 19:32:17+00:00,29.0,59,20.2,32.0,0.0,0.0,982.6,22,12
10778,2023-08-24 19:52:27+00:00,29.0,59,20.2,32.0,,,982.6,22,12
10783,2023-08-24 21:26:41+00:00,25.2,75,20.5,28.9,0.0,0.0,983.5,22,2
10784,2023-08-24 21:23:18+00:00,25.2,75,20.5,28.9,0.0,0.0,983.5,22,8
10785,2023-08-24 21:13:12+00:00,25.2,75,20.5,28.9,0.0,0.0,983.5,22,8
10786,2023-08-24 20:32:50+00:00,25.2,75,20.5,28.9,,0.0,983.5,22,7
10787,2023-08-24 20:53:02+00:00,25.2,75,20.5,28.9,0.0,0.0,983.5,22,8
10788,2023-08-24 20:42:57+00:00,25.2,75,20.5,28.9,0.0,0.0,983.5,22,8
10789,2023-08-24 20:38:15+00:00,25.2,75,20.5,28.9,0.0,0.0,983.5,22,8
10790,2023-08-24 21:03:07+00:00,25.2,75,20.5,28.9,0.0,0.0,983.5,22,8
10797,2023-08-24 22:03:40+00:00,23.2,81,19.8,26.6,0.0,0.0,982.8,22,3
10796,2023-08-24 21:33:23+00:00,23.2,81,19.8,26.6,0.0,,982.8,22,2
10795,2023-08-24 21:53:35+00:00,23.2,81,19.8,26.6,0.0,0.0,982.8,22,3
10792,2023-08-24 22:15:23+00:00,23.2,81,19.8,26.6,0.0,,982.8,22,0
10793,2023-08-24 22:13:45+00:00,23.2,81,19.8,26.6,0.0,0.0,982.8,22,3
10791,2023-08-24 22:23:53+00:00,23.2,81,19.8,26.6,0.0,0.0,982.8,22,1
10794,2023-08-24 21:43:28+00:00,23.2,81,19.8,26.6,0.0,0.0,982.8,22,2
10804,2023-08-24 22:54:09+00:00,22.0,87,19.7,25.4,0.0,0.0,982.5,22,0
10802,2023-08-24 22:36:30+00:00,22.0,87,19.7,25.4,,0.0,982.5,22,0
10801,2023-08-24 22:44:04+00:00,,87,19.7,25.4,0.0,0.0,982.5,22,0
10803,2023-08-24 22:33:58+00:00,,87,19.7,25.4,0.0,0.0,982.5,22,1
10799,2023-08-24 23:04:14+00:00,22.0,87,19.7,25.4,0.0,0.0,982.5,22,0
10798,2023-08-24 23:14:19+00:00,22.0,87,19.7,25.4,0.0,0.0,982.5,22,0
10800,2023-08-24 23:24:24+00:00,22.0,87,19.7,25.4,0.0,0.0,982.5,22,0
10805,2023-08-24 23:34:30+00:00,22.0,83,19.0,25.1,0.0,0.0,982.4,22,0
10806,2023-08-24 23:44:35+00:00,22.0,83,19.0,25.1,0.0,0.0,982.4,22,0
10807,2023-08-24 23:54:40+00:00,22.0,83,19.0,25.1,0.0,0.0,982.4,22,0
10808,2023-08-25 00:04:46+00:00,22.0,83,19.0,25.1,0.0,0.0,982.4,22,0
10809,2023-08-25 00:14:51+00:00,22.0,83,19.0,25.1,0.0,0.0,982.4,22,0
10810,2023-08-25 00:24:56+00:00,22.0,83,19.0,25.1,0.0,0.0,982.4,22,0
10816,2023-08-25 00:55:12+00:00,22.0,84,19.1,25.2,0.0,0.0,982.4,22,0
10815,2023-08-25 00:45:07+00:00,22.0,84,19.1,25.2,0.0,0.0,982.4,22,0
10814,2023-08-25 00:35:01+00:00,22.0,84,19.1,25.2,0.0,0.0,982.4,22,0
10813,2023-08-25 01:15:23+00:00,22.0,84,19.1,25.2,0.0,0.0,982.4,22,0
10812,2023-08-25 01:05:17+00:00,22.0,84,19.1,25.2,0.0,0.0,982.4,22,0
10811,2023-08-25 01:25:28+00:00,22.0,84,19.1,25.2,0.0,0.0,982.4,22,0
10821,2023-08-25 02:11:28+00:00,21.5,88,19.4,24.7,0.0,0.0,982.3,22,2
10820,2023-08-25 02:01:21+00:00,21.5,88,19.4,24.7,0.0,0.0,982.3,22,0
10822,2023-08-25 02:21:33+00:00,21.5,88,19.4,24.7,0.0,0.0,982.3,22,2
10818,2023-08-25 01:41:10+00:00,21.5,88,19.4,24.7,,0.0,982.3,22,0
10817,2023-08-25 01:32:06+00:00,21.5,88,19.4,24.7,0.0,0.0,982.3,22,0
10819,2023-08-25 01:51:16+00:00,21.5,88,19.4,24.7,0.0,0.0,982.3,22,0
10823,2023-08-25 03:22:05+00:00,21.0,90,19.3,24.2,2.0,0.0,982.0,22,2
10824,2023-08-25 03:12:00+00:00,21.0,90,19.3,24.2,2.0,0.0,982.0,22,2
10825,2023-08-25 02:31:39+00:00,21.0,90,19.3,24.2,2.0,0.0,982.0,22,2
10826,2023-08-25 02:51:50+00:00,21.0,90,19.3,24.2,2.0,0.0,982.0,22,2
10827,2023-08-25 02:41:44+00:00,21.0,90,19.3,24.2,2.0,0.0,982.0,22,2
10828,2023-08-25 03:01:55+00:00,21.0,90,19.3,24.2,2.0,0.0,982.0,22,2
10833,2023-08-25 03:32:11+00:00,21.0,92,19.6,24.4,4.0,0.0,982.6,22,2
10834,2023-08-25 04:02:26+00:00,21.0,92,19.6,24.4,4.0,,982.6,22,2
10832,2023-08-25 03:42:16+00:00,21.0,92,19.6,24.4,4.0,0.0,982.6,22,2
10831,2023-08-25 03:52:21+00:00,21.0,92,19.6,24.4,4.0,0.0,982.6,22,2
10830,2023-08-25 04:12:31+00:00,21.0,92,19.6,24.4,4.0,0.0,982.6,22,2
10829,2023-08-25 04:22:36+00:00,21.0,92,19.6,24.4,4.0,0.0,982.6,22,2
10844,2023-08-25 05:23:18+00:00,21.2,94,20.2,24.5,6.0,0.0,982.5,22,7
10835,2023-08-25 04:32:42+00:00,21.2,94,20.2,24.5,6.0,0.0,982.5,22,2
10836,2023-08-25 04:42:47+00:00,21.2,94,20.2,24.5,6.0,0.0,982.5,22,2
10837,2023-08-25 04:45:20+00:00,21.2,94,20.2,24.5,6.0,0.0,982.5,22,1
10838,2023-08-25 04:52:53+00:00,21.2,94,20.2,24.5,6.0,,982.5,22,1
10839,2023-08-25 04:56:28+00:00,,94,20.2,24.5,6.0,0.0,982.5,22,2
10840,2023-08-25 05:03:01+00:00,21.2,94,20.2,24.5,6.0,0.0,982.5,22,2
10841,2023-08-25 05:08:03+00:00,21.2,94,20.2,24.5,6.0,0.0,982.5,22,3
10842,2023-08-25 05:13:11+00:00,21.2,94,20.2,24.5,6.0,0.0,982.5,22,5
10843,2023-08-25 05:18:55+00:00,21.2,94,20.2,24.5,6.0,0.0,982.5,22,7
10851,2023-08-25 05:43:30+00:00,22.3,93,21.1,25.8,8.0,,983.2,22,8
10852,2023-08-25 05:57:45+00:00,22.3,93,21.1,25.8,8.0,,983.2,22,11
10850,2023-08-25 05:48:22+00:00,22.3,93,21.1,25.8,,0.0,983.2,22,10
10849,2023-08-25 05:33:25+00:00,22.3,93,21.1,25.8,8.0,0.0,983.2,22,8
10847,2023-08-25 06:03:47+00:00,22.3,93,21.1,25.8,8.0,0.0,983.2,22,11
10846,2023-08-25 06:23:57+00:00,22.3,93,21.1,25.8,8.0,0.0,983.2,22,10
10845,2023-08-25 06:13:52+00:00,22.3,93,21.1,25.8,8.0,0.0,983.2,22,11
10848,2023-08-25 05:53:38+00:00,22.3,93,21.1,25.8,8.0,0.0,983.2,22,10
10853,2023-08-25 06:34:04+00:00,22.5,93,21.3,26.6,11.0,0.0,983.0,22,11
10854,2023-08-25 06:44:09+00:00,22.5,93,21.3,26.6,11.0,0.0,983.0,22,11
10855,2023-08-25 06:54:15+00:00,22.5,93,21.3,26.6,11.0,0.0,983.0,22,11
10856,2023-08-25 06:56:21+00:00,22.5,93,21.3,26.6,11.0,0.0,983.0,22,12
10857,2023-08-25 07:04:11+00:00,22.5,93,21.3,26.6,11.0,0.0,983.0,22,12
10858,2023-08-25 07:04:24+00:00,22.5,93,21.3,26.6,11.0,0.0,983.0,22,12
10859,2023-08-25 07:18:00+00:00,22.5,93,21.3,26.6,11.0,0.0,983.0,22,16
10860,2023-08-25 07:23:25+00:00,22.5,93,21.3,26.6,11.0,0.0,983.0,22,22
10861,2023-08-25 07:24:45+00:00,22.5,93,21.3,26.6,11.0,0.0,983.0,22,22
10865,2023-08-25 08:05:06+00:00,23.9,86,21.4,28.2,13.0,0.0,982.7,22,22
10869,2023-08-25 07:51:03+00:00,23.9,86,21.4,28.2,13.0,,982.7,22,22
10868,2023-08-25 07:55:00+00:00,23.9,86,21.4,28.2,13.0,0.0,982.7,22,22
10867,2023-08-25 07:39:22+00:00,23.9,86,21.4,28.2,13.0,0.0,982.7,22,21
10864,2023-08-25 08:13:09+00:00,23.9,86,21.4,28.2,13.0,0.0,982.7,22,22
10863,2023-08-25 08:18:46+00:00,23.9,86,21.4,28.2,13.0,0.0,982.7,22,17
10862,2023-08-25 08:27:10+00:00,23.9,86,21.4,28.2,13.0,0.0,982.7,22,17
10866,2023-08-25 07:44:54+00:00,23.9,86,21.4,28.2,13.0,0.0,982.7,22,21
10877,2023-08-25 09:05:55+00:00,24.9,83,21.8,28.7,9.0,,983.7,22,21
10870,2023-08-25 09:26:08+00:00,24.9,83,21.8,28.7,9.0,0.0,983.7,22,22
10871,2023-08-25 08:31:19+00:00,24.9,83,21.8,28.7,9.0,0.0,983.7,22,19
10872,2023-08-25 08:38:49+00:00,24.9,83,21.8,28.7,9.0,0.0,983.7,22,18
10873,2023-08-25 08:41:06+00:00,24.9,83,21.8,28.7,9.0,0.0,983.7,22,19
10874,2023-08-25 08:45:38+00:00,24.9,83,21.8,28.7,9.0,0.0,983.7,22,19
10875,2023-08-25 08:54:11+00:00,24.9,83,21.8,28.7,9.0,0.0,983.7,22,20
10876,2023-08-25 08:56:17+00:00,24.9,83,21.8,28.7,9.0,,983.7,22,21
10878,2023-08-25 09:18:07+00:00,24.9,83,21.8,28.7,9.0,0.0,983.7,22,22
10885,2023-08-25 09:56:26+00:00,26.0,76,21.4,30.0,4.0,0.0,983.3,22,19
10886,2023-08-25 09:46:44+00:00,26.0,76,21.4,30.0,,0.0,983.3,22,19
10883,2023-08-25 09:36:13+00:00,26.0,76,21.4,30.0,4.0,0.0,983.3,22,22
10884,2023-08-25 09:43:32+00:00,,76,21.4,30.0,4.0,0.0,983.3,22,21
10881,2023-08-25 10:06:37+00:00,26.0,76,21.4,30.0,4.0,0.0,983.3,22,18
10880,2023-08-25 10:27:41+00:00,26.0,76,21.4,30.0,4.0,0.0,983.3,22,16
10879,2023-08-25 10:17:31+00:00,26.0,76,21.4,30.0,4.0,0.0,983.3,22,17
10882,2023-08-25 10:11:25+00:00,26.0,76,21.4,30.0,4.0,0.0,983.3,22,16
10897,2023-08-25 11:27:34+00:00,28.5,65,21.3,32.2,0.0,,982.7,22,20
10896,2023-08-25 11:21:10+00:00,28.5,65,21.3,32.2,0.0,,982.7,22,19
10894,2023-08-25 11:12:19+00:00,28.5,65,21.3,32.2,0.0,0.0,982.7,22,21
10895,2023-08-25 11:19:16+00:00,28.5,65,21.3,32.2,0.0,0.0,982.7,22,18
10893,2023-08-25 11:07:19+00:00,28.5,65,21.3,32.2,0.0,0.0,982.7,22,21
10888,2023-08-25 10:39:10+00:00,28.5,65,21.3,32.2,0.0,0.0,982.7,22,19
10891,2023-08-25 10:57:10+00:00,28.5,65,21.3,32.2,0.0,0.0,982.7,22,17
10890,2023-08-25 10:52:42+00:00,28.5,65,21.3,32.2,0.0,,982.7,22,18
10889,2023-08-25 10:47:02+00:00,28.5,65,21.3,32.2,0.0,0.0,982.7,22,19
10887,2023-08-25 10:33:35+00:00,28.5,65,21.3,32.2,0.0,0.0,982.7,22,17
10892,2023-08-25 11:03:21+00:00,28.5,65,21.3,32.2,0.0,,982.7,22,18
10904,2023-08-25 11:57:54+00:00,30.0,63,22.1,34.6,,0.0,982.5,22,20
10903,2023-08-25 11:34:18+00:00,30.0,63,22.1,34.6,0.0,0.0,982.5,22,21
10902,2023-08-25 11:47:48+00:00,30.0,63,22.1,34.6,0.0,,982.5,22,20
10905,2023-08-25 11:37:42+00:00,30.0,63,22.1,34.6,0.0,0.0,982.5,22,21
10900,2023-08-25 12:01:04+00:00,30.0,63,22.1,34.6,0.0,0.0,982.5,22,19
10899,2023-08-25 12:18:06+00:00,30.0,63,22.1,34.6,0.0,0.0,982.5,22,20
10898,2023-08-25 12:28:12+00:00,30.0,63,22.1,34.6,0.0,,982.5,22,21
10901,2023-08-25 12:08:00+00:00,30.0,63,22.1,34.6,0.0,0.0,982.5,22,20
10914,2023-08-25 13:08:40+00:00,,59,22.4,36.3,0.0,,982.2,22,16
10913,2023-08-25 13:28:53+00:00,31.4,59,22.4,36.3,0.0,,982.2,22,15
10912,2023-08-25 13:24:05+00:00,31.4,59,22.4,36.3,0.0,0.0,982.2,22,17
10911,2023-08-25 13:18:46+00:00,31.4,59,22.4,36.3,0.0,0.0,982.2,22,15
10910,2023-08-25 12:58:33+00:00,31.4,59,22.4,36.3,0.0,0.0,982.2,22,17
10908,2023-08-25 12:48:24+00:00,31.4,59,22.4,36.3,0.0,0.0,982.2,22,20
10907,2023-08-25 12:41:21+00:00,31.4,59,22.4,36.3,0.0,0.0,982.2,22,21
10906,2023-08-25 12:38:20+00:00,31.4,59,22.4,36.3,0.0,0.0,982.2,22,20
10909,2023-08-25 12:54:20+00:00,31.4,59,22.4,36.3,0.0,,982.2,22,16
10921,2023-08-25 14:08:35+00:00,32.9,47,20.1,35.9,0.0,0.0,981.7,22,17
10924,2023-08-25 13:49:09+00:00,32.9,47,20.1,35.9,0.0,0.0,981.7,22,15
10922,2023-08-25 13:39:01+00:00,32.9,47,20.1,35.9,0.0,0.0,981.7,22,16
10920,2023-08-25 13:59:14+00:00,32.9,47,20.1,35.9,0.0,,981.7,22,16
10923,2023-08-25 13:52:13+00:00,32.9,47,20.1,35.9,0.0,0.0,981.7,22,16
10918,2023-08-25 14:16:39+00:00,32.9,47,20.1,35.9,0.0,0.0,981.7,22,19
10915,2023-08-25 14:09:35+00:00,32.9,47,20.1,35.9,0.0,0.0,981.7,22,18
10919,2023-08-25 14:01:49+00:00,32.9,47,20.1,35.9,0.0,0.0,981.7,22,17
10917,2023-08-25 14:20:45+00:00,,47,20.1,35.9,0.0,0.0,981.7,22,18
10916,2023-08-25 14:29:01+00:00,32.9,47,20.1,35.9,0.0,0.0,981.7,22,19
10925,2023-08-25 14:34:10+00:00,33.8,44,19.8,35.9,0.0,,981.7,22,19
10926,2023-08-25 14:34:44+00:00,33.8,44,19.8,35.9,0.0,0.0,981.7,22,21
10927,2023-08-25 14:43:31+00:00,33.8,44,19.8,35.9,0.0,0.0,981.7,22,18
10929,2023-08-25 14:50:00+00:00,33.8,44,19.8,35.9,0.0,,981.7,22,17
10930,2023-08-25 14:58:48+00:00,33.8,44,19.8,35.9,,0.0,981.7,22,15
10931,2023-08-25 15:01:41+00:00,33.8,44,19.8,35.9,0.0,0.0,981.7,22,16
10932,2023-08-25 15:10:14+00:00,33.8,44,19.8,35.9,0.0,,981.7,22,16
10933,2023-08-25 15:24:04+00:00,33.8,44,19.8,35.9,0.0,0.0,981.7,22,16
10928,2023-08-25 14:49:18+00:00,33.8,44,19.8,35.9,,0.0,981.7,22,17
10942,2023-08-25 15:40:34+00:00,34.1,42,19.4,35.5,0.0,0.0,981.1,22,16
10939,2023-08-25 15:39:06+00:00,34.1,42,19.4,35.5,0.0,,981.1,22,16
10941,2023-08-25 15:50:39+00:00,34.1,42,19.4,35.5,0.0,0.0,981.1,22,16
10940,2023-08-25 15:30:25+00:00,34.1,42,19.4,35.5,0.0,0.0,981.1,22,16
10937,2023-08-25 16:01:45+00:00,34.1,42,19.4,35.5,0.0,0.0,981.1,22,16
10936,2023-08-25 16:13:46+00:00,34.1,42,19.4,35.5,0.0,0.0,981.1,22,20
10935,2023-08-25 16:19:02+00:00,,42,19.4,35.5,,0.0,981.1,22,21
10934,2023-08-25 16:21:05+00:00,34.1,42,19.4,35.5,,0.0,981.1,22,21
10938,2023-08-25 15:59:05+00:00,34.1,42,19.4,35.5,0.0,0.0,981.1,22,15
10943,2023-08-25 17:21:44+00:00,33.5,48,21.0,36.0,0.0,0.0,980.7,22,19
10944,2023-08-25 16:31:11+00:00,33.5,48,21.0,36.0,0.0,0.0,980.7,22,21
10945,2023-08-25 16:38:22+00:00,33.5,48,21.0,36.0,0.0,,980.7,22,20
10946,2023-08-25 16:42:48+00:00,33.5,48,21.0,36.0,0.0,0.0,980.7,22,19
10947,2023-08-25 16:51:24+00:00,33.5,48,21.0,36.0,0.0,0.0,980.7,22,19
10948,2023-08-25 17:04:22+00:00,33.5,48,21.0,36.0,0.0,,980.7,22,19
10949,2023-08-25 17:05:29+00:00,33.5,48,21.0,36.0,0.0,0.0,980.7,22,20
10950,2023-08-25 17:12:01+00:00,33.5,48,21.0,36.0,0.0,0.0,980.7,22,21
10956,2023-08-25 17:42:26+00:00,33.0,47,20.1,35.2,0.0,,980.2,22,20
10959,2023-08-25 17:31:50+00:00,33.0,47,20.1,35.2,0.0,0.0,980.2,22,19
10957,2023-08-25 17:37:31+00:00,,47,20.1,35.2,0.0,0.0,980.2,22,18
10955,2023-08-25 17:45:12+00:00,,47,20.1,35.2,0.0,0.0,980.2,22,22
10958,2023-08-25 17:52:08+00:00,33.0,47,20.1,35.2,0.0,0.0,980.2,22,22
10953,2023-08-25 18:02:13+00:00,33.0,47,20.1,35.2,0.0,0.0,980.2,22,22
10952,2023-08-25 18:12:19+00:00,33.0,47,20.1,35.2,,0.0,980.2,22,21
10951,2023-08-25 18:04:46+00:00,,47,20.1,35.2,0.0,0.0,980.2,22,21
10954,2023-08-25 18:22:26+00:00,,47,20.1,35.2,0.0,0.0,980.2,22,20
10966,2023-08-25 18:52:46+00:00,31.1,59,22.1,34.8,0.0,0.0,980.1,22,20
10965,2023-08-25 18:32:31+00:00,,59,22.1,34.8,0.0,0.0,980.1,22,19
10964,2023-08-25 18:42:41+00:00,31.1,59,22.1,34.8,0.0,0.0,980.1,22,20
10960,2023-08-25 19:23:02+00:00,31.1,59,22.1,34.8,0.0,0.0,980.1,22,20
10962,2023-08-25 19:02:52+00:00,,59,22.1,34.8,0.0,0.0,980.1,22,20
10961,2023-08-25 19:12:57+00:00,31.1,59,22.1,34.8,0.0,0.0,980.1,22,20
10963,2023-08-25 18:36:36+00:00,31.1,59,22.1,34.8,0.0,0.0,980.1,22,21
10967,2023-08-25 19:33:32+00:00,28.6,72,23.1,33.8,0.0,0.0,980.5,22,20
10968,2023-08-25 19:43:18+00:00,28.6,72,23.1,33.8,0.0,,980.5,22,20
10969,2023-08-25 19:53:23+00:00,28.6,72,23.1,33.8,0.0,0.0,980.5,22,20
10970,2023-08-25 19:56:41+00:00,28.6,72,23.1,33.8,0.0,0.0,980.5,22,19
10971,2023-08-25 20:03:32+00:00,28.6,72,23.1,33.8,0.0,0.0,980.5,22,17
10972,2023-08-25 20:13:38+00:00,28.6,72,23.1,33.8,0.0,0.0,980.5,22,17
10973,2023-08-25 20:23:45+00:00,28.6,72,23.1,33.8,0.0,0.0,980.5,22,18
10980,2023-08-25 21:04:07+00:00,26.9,75,22.0,31.6,0.0,0.0,980.8,22,17
10978,2023-08-25 20:43:55+00:00,26.9,75,22.0,31.6,0.0,0.0,980.8,22,18
10977,2023-08-25 20:54:02+00:00,26.9,75,22.0,31.6,0.0,0.0,980.8,22,17
10979,2023-08-25 20:33:50+00:00,26.9,75,22.0,31.6,0.0,0.0,980.8,22,18
10975,2023-08-25 21:14:12+00:00,26.9,75,22.0,31.6,0.0,0.0,980.8,22,17
10976,2023-08-25 21:24:18+00:00,26.9,75,22.0,31.6,0.0,,980.8,22,14
10974,2023-08-25 21:18:00+00:00,26.9,75,22.0,31.6,0.0,,980.8,22,14
10985,2023-08-25 22:14:46+00:00,24.7,82,21.4,28.9,0.0,0.0,980.8,22,13
10984,2023-08-25 22:04:40+00:00,24.7,82,21.4,28.9,0.0,0.0,980.8,22,13
10986,2023-08-25 22:25:43+00:00,24.7,82,21.4,28.9,0.0,0.0,980.8,22,11
10982,2023-08-25 21:44:29+00:00,,82,21.4,28.9,0.0,0.0,980.8,22,13
10981,2023-08-25 21:37:24+00:00,24.7,82,21.4,28.9,0.0,,980.8,22,13
10983,2023-08-25 21:54:35+00:00,24.7,82,21.4,28.9,,0.0,980.8,22,13
10987,2023-08-25 23:25:24+00:00,23.7,93,22.5,28.3,0.0,0.0,981.4,22,10
10988,2023-08-25 23:15:18+00:00,,93,22.5,28.3,0.0,,981.4,22,10
10989,2023-08-25 22:35:46+00:00,23.7,93,22.5,28.3,0.0,0.0,981.4,22,10
10990,2023-08-25 22:55:07+00:00,23.7,93,22.5,28.3,0.0,0.0,981.4,22,10
10991,2023-08-25 22:45:02+00:00,23.7,93,22.5,28.3,0.0,,981.4,22,10
10992,2023-08-25 23:05:13+00:00,23.7,93,22.5,28.3,0.0,0.0,981.4,22,10
10997,2023-08-25 23:51:45+00:00,24.5,81,21.0,27.7,0.0,0.0,981.7,22,5
10998,2023-08-25 23:46:27+00:00,24.5,81,21.0,27.7,0.0,0.0,981.7,22,6
10996,2023-08-25 23:55:42+00:00,24.5,81,21.0,27.7,0.0,0.0,981.7,22,5
10999,2023-08-25 23:39:17+00:00,24.5,81,21.0,27.7,0.0,0.0,981.7,22,9
10994,2023-08-26 00:25:59+00:00,24.5,81,21.0,27.7,0.0,0.0,981.7,22,3
10993,2023-08-26 00:15:53+00:00,24.5,81,21.0,27.7,0.0,0.0,981.7,22,5
10995,2023-08-26 00:05:48+00:00,24.5,81,21.0,27.7,0.0,0.0,981.7,22,5
11005,2023-08-26 01:17:18+00:00,23.9,83,20.8,27.2,0.0,,981.1,22,4
11004,2023-08-26 01:06:24+00:00,23.9,83,20.8,27.2,0.0,0.0,981.1,22,5
11003,2023-08-26 00:56:19+00:00,23.9,83,20.8,27.2,0.0,0.0,981.1,22,5
11006,2023-08-26 01:27:16+00:00,,83,20.8,27.2,0.0,0.0,981.1,22,3
11001,2023-08-26 00:36:08+00:00,23.9,83,20.8,27.2,0.0,0.0,981.1,22,5
11000,2023-08-26 00:31:24+00:00,23.9,83,20.8,27.2,0.0,0.0,981.1,22,5
11002,2023-08-26 00:46:13+00:00,23.9,83,20.8,27.2,0.0,0.0,981.1,22,5
11007,2023-08-26 02:10:56+00:00,22.2,96,21.5,26.5,0.0,0.0,980.9,22,4
11008,2023-08-26 02:08:26+00:00,22.2,96,21.5,26.5,0.0,,980.9,22,4
11009,2023-08-26 02:21:01+00:00,22.2,96,21.5,26.5,0.0,0.0,980.9,22,4
11010,2023-08-26 01:50:43+00:00,22.2,96,21.5,26.5,0.0,0.0,980.9,22,3
11011,2023-08-26 01:40:38+00:00,22.2,96,21.5,26.5,0.0,0.0,980.9,22,3
11012,2023-08-26 01:31:34+00:00,,96,21.5,26.5,0.0,0.0,980.9,22,3
11013,2023-08-26 02:00:48+00:00,22.2,96,21.5,26.5,0.0,0.0,980.9,22,3
11019,2023-08-26 02:51:17+00:00,21.4,99,21.2,25.6,2.0,0.0,980.8,22,4
11018,2023-08-26 02:31:06+00:00,,99,21.2,25.6,2.0,0.0,980.8,22,4
11017,2023-08-26 02:41:12+00:00,21.4,99,21.2,25.6,2.0,0.0,980.8,22,4
11015,2023-08-26 03:01:22+00:00,,99,21.2,25.6,2.0,0.0,980.8,22,4
11014,2023-08-26 03:11:27+00:00,21.4,99,21.2,25.6,2.0,0.0,980.8,22,4
11016,2023-08-26 03:21:32+00:00,21.4,99,21.2,25.6,2.0,0.0,980.8,22,4
11020,2023-08-26 03:31:38+00:00,,98,20.9,25.2,4.0,0.0,980.2,22,4
11021,2023-08-26 03:41:43+00:00,21.2,98,20.9,25.2,4.0,0.0,980.2,22,4
11022,2023-08-26 03:51:48+00:00,21.2,98,20.9,25.2,4.0,0.0,980.2,22,4
11023,2023-08-26 04:01:53+00:00,21.2,98,20.9,25.2,4.0,0.0,980.2,22,4
11024,2023-08-26 04:11:58+00:00,21.2,98,20.9,25.2,4.0,0.0,980.2,22,4
11025,2023-08-26 04:22:04+00:00,21.2,98,20.9,25.2,4.0,,980.2,22,4
11031,2023-08-26 04:52:19+00:00,21.1,91,19.6,24.4,6.0,0.0,979.9,22,4
11030,2023-08-26 04:32:09+00:00,,91,19.6,24.4,6.0,0.0,979.9,22,4
11029,2023-08-26 04:42:14+00:00,21.1,91,19.6,24.4,,,979.9,22,4
11026,2023-08-26 05:22:35+00:00,21.1,91,19.6,24.4,6.0,0.0,979.9,22,4
11027,2023-08-26 05:02:25+00:00,21.1,91,19.6,24.4,6.0,0.0,979.9,22,4
11028,2023-08-26 05:12:30+00:00,21.1,91,19.6,24.4,6.0,0.0,979.9,22,4
11038,2023-08-26 06:23:14+00:00,21.2,81,17.8,24.0,4.0,0.0,979.8,22,7
11037,2023-08-26 06:13:05+00:00,21.2,81,17.8,24.0,4.0,0.0,979.8,22,5
11036,2023-08-26 06:03:01+00:00,21.2,81,17.8,24.0,4.0,0.0,979.8,22,5
11033,2023-08-26 05:32:40+00:00,21.2,81,17.8,24.0,4.0,0.0,979.8,22,4
11034,2023-08-26 05:43:12+00:00,21.2,81,17.8,24.0,4.0,,979.8,22,6
11032,2023-08-26 05:52:54+00:00,21.2,81,17.8,24.0,4.0,0.0,979.8,22,6
11035,2023-08-26 05:54:49+00:00,21.2,81,17.8,24.0,4.0,0.0,979.8,22,5
